UtilityCaptive,State,Sector,EnergySource,EnergySourceType,YearValue,Generation_GWh,PLF_Percent
UTILITY,A & N ISLANDS,UTILITY-RE,SMALL HYDRO,RENEWABLE,2020,5.704,0
UTILITY,A & N ISLANDS,UTILITY-RE,SOLAR,RENEWABLE,2020,11.598,0
UTILITY,A & N ISLANDS,UTILITY-RE,RENEWABLES,RENEWABLE,2020,0,0
UTILITY,A & N ISLANDS,UTILITY-RE,WIND,RENEWABLE,2020,0,0
CAPTIVE,A & N ISLANDS,CAPTIVE,SOLAR,RENEWABLE,2020,0,0
CAPTIVE,A & N ISLANDS,CAPTIVE,WIND,RENEWABLE,2020,0,0
UTILITY,A & N ISLANDS,UTILITY-RE,SMALL HYDRO,RENEWABLE,2008,12.46,0
UTILITY,A & N ISLANDS,UTILITY-RE,WIND,RENEWABLE,2008,1.358,0
UTILITY,A & N ISLANDS,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2008,0,0
UTILITY,A & N ISLANDS,UTILITY-RE,WASTE,RENEWABLE,2008,0,0
UTILITY,A & N ISLANDS,UTILITY-RE,SOLAR,RENEWABLE,2008,0.249,0
UTILITY,A & N ISLANDS,UTILITY-RE,SMALL HYDRO,RENEWABLE,2009,12.46,0
UTILITY,A & N ISLANDS,UTILITY-RE,WIND,RENEWABLE,2009,1.358,0
UTILITY,A & N ISLANDS,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2009,0,0
UTILITY,A & N ISLANDS,UTILITY-RE,WASTE,RENEWABLE,2009,0,0
UTILITY,A & N ISLANDS,UTILITY-RE,SOLAR,RENEWABLE,2009,0.249,0
UTILITY,A & N ISLANDS,UTILITY-RE,SMALL HYDRO,RENEWABLE,2010,12.46,0
UTILITY,A & N ISLANDS,UTILITY-RE,WIND,RENEWABLE,2010,0,0
UTILITY,A & N ISLANDS,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2010,0,0
UTILITY,A & N ISLANDS,UTILITY-RE,WASTE,RENEWABLE,2010,0,0
UTILITY,A & N ISLANDS,UTILITY-RE,SOLAR,RENEWABLE,2010,0.249,0
UTILITY,A & N ISLANDS,UTILITY-RE,SMALL HYDRO,RENEWABLE,2011,12.46,0
UTILITY,A & N ISLANDS,UTILITY-RE,WIND,RENEWABLE,2011,0,0
UTILITY,A & N ISLANDS,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2011,0,0
UTILITY,A & N ISLANDS,UTILITY-RE,WASTE,RENEWABLE,2011,0,0
UTILITY,A & N ISLANDS,UTILITY-RE,SOLAR,RENEWABLE,2011,0.249,0
UTILITY,A & N ISLANDS,UTILITY-RE,SMALL HYDRO,RENEWABLE,2012,12.46,0
UTILITY,A & N ISLANDS,UTILITY-RE,WIND,RENEWABLE,2012,0,0
UTILITY,A & N ISLANDS,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2012,0,0
UTILITY,A & N ISLANDS,UTILITY-RE,WASTE,RENEWABLE,2012,0,0
UTILITY,A & N ISLANDS,UTILITY-RE,SOLAR,RENEWABLE,2012,0.025,0
UTILITY,A & N ISLANDS,UTILITY-RE,SMALL HYDRO,RENEWABLE,2013,12.46,0
UTILITY,A & N ISLANDS,UTILITY-RE,WIND,RENEWABLE,2013,0,0
UTILITY,A & N ISLANDS,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2013,0,0
UTILITY,A & N ISLANDS,UTILITY-RE,WASTE,RENEWABLE,2013,0,0
UTILITY,A & N ISLANDS,UTILITY-RE,SOLAR,RENEWABLE,2013,12.704,0
UTILITY,A & N ISLANDS,UTILITY-RE,SMALL HYDRO,RENEWABLE,2014,12.46,0
UTILITY,A & N ISLANDS,UTILITY-RE,WIND,RENEWABLE,2014,0,0
UTILITY,A & N ISLANDS,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2014,0,0
UTILITY,A & N ISLANDS,UTILITY-RE,WASTE,RENEWABLE,2014,0,0
UTILITY,A & N ISLANDS,UTILITY-RE,SOLAR,RENEWABLE,2014,12.704,0
CAPTIVE,A & N ISLANDS,CAPTIVE,SOLAR,RENEWABLE,2014,0,0
CAPTIVE,A & N ISLANDS,CAPTIVE,WIND,RENEWABLE,2014,0,0
UTILITY,A & N ISLANDS,UTILITY-RE,SMALL HYDRO,RENEWABLE,2015,12.46,0
UTILITY,A & N ISLANDS,UTILITY-RE,WIND,RENEWABLE,2015,0,0
UTILITY,A & N ISLANDS,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2015,0,0
UTILITY,A & N ISLANDS,UTILITY-RE,WASTE,RENEWABLE,2015,0,0
UTILITY,A & N ISLANDS,UTILITY-RE,SOLAR,RENEWABLE,2015,12.704,0
CAPTIVE,A & N ISLANDS,CAPTIVE,SOLAR,RENEWABLE,2015,0,0
CAPTIVE,A & N ISLANDS,CAPTIVE,WIND,RENEWABLE,2015,0,0
UTILITY,A & N ISLANDS,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2016,0,0
UTILITY,A & N ISLANDS,UTILITY-RE,SMALL HYDRO,RENEWABLE,2016,12.46,0
UTILITY,A & N ISLANDS,UTILITY-RE,SOLAR,RENEWABLE,2016,12.704,0
UTILITY,A & N ISLANDS,UTILITY-RE,WASTE,RENEWABLE,2016,0,0
UTILITY,A & N ISLANDS,UTILITY-RE,WIND,RENEWABLE,2016,0,0
CAPTIVE,A & N ISLANDS,CAPTIVE,SOLAR,RENEWABLE,2016,0,0
CAPTIVE,A & N ISLANDS,CAPTIVE,WIND,RENEWABLE,2016,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2017,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,SMALL HYDRO,RENEWABLE,2017,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,SOLAR,RENEWABLE,2017,14.43,0
UTILITY,DIU & DAMAN,UTILITY-RE,RENEWABLES,RENEWABLE,2017,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,WIND,RENEWABLE,2017,0,0
CAPTIVE,DIU & DAMAN,CAPTIVE,SOLAR,RENEWABLE,2017,0,0
CAPTIVE,DIU & DAMAN,CAPTIVE,WIND,RENEWABLE,2017,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2018,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,SMALL HYDRO,RENEWABLE,2018,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,SOLAR,RENEWABLE,2018,18.53,0
UTILITY,DIU & DAMAN,UTILITY-RE,RENEWABLES,RENEWABLE,2018,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,WIND,RENEWABLE,2018,0,0
CAPTIVE,DIU & DAMAN,CAPTIVE,SOLAR,RENEWABLE,2018,0,0
CAPTIVE,DIU & DAMAN,CAPTIVE,WIND,RENEWABLE,2018,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2019,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,SMALL HYDRO,RENEWABLE,2019,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,SOLAR,RENEWABLE,2019,18.936,0
UTILITY,DIU & DAMAN,UTILITY-RE,RENEWABLES,RENEWABLE,2019,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,WIND,RENEWABLE,2019,0,0
CAPTIVE,DIU & DAMAN,CAPTIVE,SOLAR,RENEWABLE,2019,0,0
CAPTIVE,DIU & DAMAN,CAPTIVE,WIND,RENEWABLE,2019,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2020,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,SMALL HYDRO,RENEWABLE,2020,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,SOLAR,RENEWABLE,2020,21.828,0
UTILITY,DIU & DAMAN,UTILITY-RE,RENEWABLES,RENEWABLE,2020,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,WIND,RENEWABLE,2020,0,0
CAPTIVE,DIU & DAMAN,CAPTIVE,SOLAR,RENEWABLE,2020,0,0
CAPTIVE,DIU & DAMAN,CAPTIVE,WIND,RENEWABLE,2020,0,0
CAPTIVE,DIU & DAMAN,CAPTIVE,WIND,RENEWABLE,2006,0,0
CAPTIVE,DIU & DAMAN,CAPTIVE,WIND,RENEWABLE,2007,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,SMALL HYDRO,RENEWABLE,2008,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,WIND,RENEWABLE,2008,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2008,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,WASTE,RENEWABLE,2008,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,SOLAR,RENEWABLE,2008,0,0
CAPTIVE,DIU & DAMAN,CAPTIVE,WIND,RENEWABLE,2008,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,SMALL HYDRO,RENEWABLE,2009,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,WIND,RENEWABLE,2009,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2009,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,WASTE,RENEWABLE,2009,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,SOLAR,RENEWABLE,2009,0,0
CAPTIVE,DIU & DAMAN,CAPTIVE,WIND,RENEWABLE,2009,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,SMALL HYDRO,RENEWABLE,2010,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,WIND,RENEWABLE,2010,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2010,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,WASTE,RENEWABLE,2010,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,SOLAR,RENEWABLE,2010,0,0
CAPTIVE,DIU & DAMAN,CAPTIVE,WIND,RENEWABLE,2010,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,SMALL HYDRO,RENEWABLE,2011,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,WIND,RENEWABLE,2011,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2011,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,WASTE,RENEWABLE,2011,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,SOLAR,RENEWABLE,2011,0,0
CAPTIVE,DIU & DAMAN,CAPTIVE,WIND,RENEWABLE,2011,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,SMALL HYDRO,RENEWABLE,2012,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,WIND,RENEWABLE,2012,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2012,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,WASTE,RENEWABLE,2012,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,SOLAR,RENEWABLE,2012,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,SMALL HYDRO,RENEWABLE,2013,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,WIND,RENEWABLE,2013,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2013,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,WASTE,RENEWABLE,2013,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,SOLAR,RENEWABLE,2013,0,0
CAPTIVE,DIU & DAMAN,CAPTIVE,WIND,RENEWABLE,2013,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,SMALL HYDRO,RENEWABLE,2014,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,WIND,RENEWABLE,2014,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2014,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,WASTE,RENEWABLE,2014,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,SOLAR,RENEWABLE,2014,0,0
CAPTIVE,DIU & DAMAN,CAPTIVE,SOLAR,RENEWABLE,2014,0,0
CAPTIVE,DIU & DAMAN,CAPTIVE,WIND,RENEWABLE,2014,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,SMALL HYDRO,RENEWABLE,2015,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,WIND,RENEWABLE,2015,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2015,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,WASTE,RENEWABLE,2015,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,SOLAR,RENEWABLE,2015,0,0
CAPTIVE,DIU & DAMAN,CAPTIVE,SOLAR,RENEWABLE,2015,0,0
CAPTIVE,DIU & DAMAN,CAPTIVE,WIND,RENEWABLE,2015,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2016,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,SMALL HYDRO,RENEWABLE,2016,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,SOLAR,RENEWABLE,2016,4.248,0
UTILITY,DIU & DAMAN,UTILITY-RE,WASTE,RENEWABLE,2016,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,WIND,RENEWABLE,2016,0,0
CAPTIVE,DIU & DAMAN,CAPTIVE,SOLAR,RENEWABLE,2016,0,0
CAPTIVE,DIU & DAMAN,CAPTIVE,WIND,RENEWABLE,2016,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2017,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,SMALL HYDRO,RENEWABLE,2017,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,SOLAR,RENEWABLE,2017,1.59,0
UTILITY,LAKSHADWEEP,UTILITY-RE,RENEWABLES,RENEWABLE,2017,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,WIND,RENEWABLE,2017,0,0
CAPTIVE,LAKSHADWEEP,CAPTIVE,SOLAR,RENEWABLE,2017,0,0
CAPTIVE,LAKSHADWEEP,CAPTIVE,WIND,RENEWABLE,2017,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2018,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,SMALL HYDRO,RENEWABLE,2018,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,SOLAR,RENEWABLE,2018,1.58,0
UTILITY,LAKSHADWEEP,UTILITY-RE,RENEWABLES,RENEWABLE,2018,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,WIND,RENEWABLE,2018,0,0
CAPTIVE,LAKSHADWEEP,CAPTIVE,SOLAR,RENEWABLE,2018,0,0
CAPTIVE,LAKSHADWEEP,CAPTIVE,WIND,RENEWABLE,2018,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2019,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,SMALL HYDRO,RENEWABLE,2019,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,SOLAR,RENEWABLE,2019,1.107,0
UTILITY,LAKSHADWEEP,UTILITY-RE,RENEWABLES,RENEWABLE,2019,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,WIND,RENEWABLE,2019,0,0
CAPTIVE,LAKSHADWEEP,CAPTIVE,SOLAR,RENEWABLE,2019,0,0
CAPTIVE,LAKSHADWEEP,CAPTIVE,WIND,RENEWABLE,2019,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2020,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,SMALL HYDRO,RENEWABLE,2020,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,SOLAR,RENEWABLE,2020,0.657,0
UTILITY,LAKSHADWEEP,UTILITY-RE,RENEWABLES,RENEWABLE,2020,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,WIND,RENEWABLE,2020,0,0
CAPTIVE,LAKSHADWEEP,CAPTIVE,SOLAR,RENEWABLE,2020,0,0
CAPTIVE,LAKSHADWEEP,CAPTIVE,WIND,RENEWABLE,2020,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,SMALL HYDRO,RENEWABLE,2008,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,WIND,RENEWABLE,2008,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2008,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,WASTE,RENEWABLE,2008,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,SOLAR,RENEWABLE,2008,1.034,0
UTILITY,LAKSHADWEEP,UTILITY-RE,SMALL HYDRO,RENEWABLE,2009,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,WIND,RENEWABLE,2009,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2009,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,WASTE,RENEWABLE,2009,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,SOLAR,RENEWABLE,2009,1.034,0
UTILITY,LAKSHADWEEP,UTILITY-RE,SMALL HYDRO,RENEWABLE,2010,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,WIND,RENEWABLE,2010,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2010,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,WASTE,RENEWABLE,2010,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,SOLAR,RENEWABLE,2010,1.02,0
UTILITY,LAKSHADWEEP,UTILITY-RE,SMALL HYDRO,RENEWABLE,2011,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,WIND,RENEWABLE,2011,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2011,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,WASTE,RENEWABLE,2011,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,SOLAR,RENEWABLE,2011,1.02,0
UTILITY,LAKSHADWEEP,UTILITY-RE,SMALL HYDRO,RENEWABLE,2012,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,WIND,RENEWABLE,2012,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2012,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,WASTE,RENEWABLE,2012,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,SOLAR,RENEWABLE,2012,1.02,0
UTILITY,LAKSHADWEEP,UTILITY-RE,SMALL HYDRO,RENEWABLE,2013,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,WIND,RENEWABLE,2013,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2013,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,WASTE,RENEWABLE,2013,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,SOLAR,RENEWABLE,2013,1.02,0
UTILITY,LAKSHADWEEP,UTILITY-RE,SMALL HYDRO,RENEWABLE,2014,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,WIND,RENEWABLE,2014,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2014,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,WASTE,RENEWABLE,2014,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,SOLAR,RENEWABLE,2014,1.02,0
CAPTIVE,LAKSHADWEEP,CAPTIVE,SOLAR,RENEWABLE,2014,0,0
CAPTIVE,LAKSHADWEEP,CAPTIVE,WIND,RENEWABLE,2014,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,SMALL HYDRO,RENEWABLE,2015,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,WIND,RENEWABLE,2015,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2015,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,WASTE,RENEWABLE,2015,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,SOLAR,RENEWABLE,2015,1.02,0
CAPTIVE,LAKSHADWEEP,CAPTIVE,SOLAR,RENEWABLE,2015,0,0
CAPTIVE,LAKSHADWEEP,CAPTIVE,WIND,RENEWABLE,2015,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2016,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,SMALL HYDRO,RENEWABLE,2016,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,SOLAR,RENEWABLE,2016,1.02,0
UTILITY,LAKSHADWEEP,UTILITY-RE,WASTE,RENEWABLE,2016,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,WIND,RENEWABLE,2016,0,0
CAPTIVE,LAKSHADWEEP,CAPTIVE,SOLAR,RENEWABLE,2016,0,0
CAPTIVE,LAKSHADWEEP,CAPTIVE,WIND,RENEWABLE,2016,0,0
UTILITY,CHANDIGARH,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2017,0,0
UTILITY,CHANDIGARH,UTILITY-RE,SMALL HYDRO,RENEWABLE,2017,0,0
UTILITY,CHANDIGARH,UTILITY-RE,SOLAR,RENEWABLE,2017,13.16,0
UTILITY,CHANDIGARH,UTILITY-RE,RENEWABLES,RENEWABLE,2017,0,0
UTILITY,CHANDIGARH,UTILITY-RE,WIND,RENEWABLE,2017,0,0
CAPTIVE,CHANDIGARH,CAPTIVE,SOLAR,RENEWABLE,2017,0,0
CAPTIVE,CHANDIGARH,CAPTIVE,WIND,RENEWABLE,2017,0,0
UTILITY,CHANDIGARH,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2018,0,0
UTILITY,CHANDIGARH,UTILITY-RE,SMALL HYDRO,RENEWABLE,2018,0,0
UTILITY,CHANDIGARH,UTILITY-RE,SOLAR,RENEWABLE,2018,7.87,0
UTILITY,CHANDIGARH,UTILITY-RE,RENEWABLES,RENEWABLE,2018,0,0
UTILITY,CHANDIGARH,UTILITY-RE,WIND,RENEWABLE,2018,0,0
CAPTIVE,CHANDIGARH,CAPTIVE,SOLAR,RENEWABLE,2018,0.035,0
CAPTIVE,CHANDIGARH,CAPTIVE,WIND,RENEWABLE,2018,0,0
UTILITY,CHANDIGARH,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2019,0,0
UTILITY,CHANDIGARH,UTILITY-RE,SMALL HYDRO,RENEWABLE,2019,0,0
UTILITY,CHANDIGARH,UTILITY-RE,SOLAR,RENEWABLE,2019,13.513,0
UTILITY,CHANDIGARH,UTILITY-RE,RENEWABLES,RENEWABLE,2019,0,0
UTILITY,CHANDIGARH,UTILITY-RE,WIND,RENEWABLE,2019,0,0
CAPTIVE,CHANDIGARH,CAPTIVE,SOLAR,RENEWABLE,2019,0.159,0
CAPTIVE,CHANDIGARH,CAPTIVE,WIND,RENEWABLE,2019,0,0
UTILITY,CHANDIGARH,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2020,0,0
UTILITY,CHANDIGARH,UTILITY-RE,SMALL HYDRO,RENEWABLE,2020,0,0
UTILITY,CHANDIGARH,UTILITY-RE,SOLAR,RENEWABLE,2020,13.334,0
UTILITY,CHANDIGARH,UTILITY-RE,RENEWABLES,RENEWABLE,2020,0,0
UTILITY,CHANDIGARH,UTILITY-RE,WIND,RENEWABLE,2020,0,0
CAPTIVE,CHANDIGARH,CAPTIVE,SOLAR,RENEWABLE,2020,1.246,0
CAPTIVE,CHANDIGARH,CAPTIVE,WIND,RENEWABLE,2020,0,0
UTILITY,CHANDIGARH,UTILITY-RE,RENEWABLES,RENEWABLE,2006,0,0
CAPTIVE,CHANDIGARH,CAPTIVE,WIND,RENEWABLE,2006,0,0
UTILITY,CHANDIGARH,UTILITY-RE,RENEWABLES,RENEWABLE,2007,0,0
CAPTIVE,CHANDIGARH,CAPTIVE,WIND,RENEWABLE,2007,0,0
UTILITY,CHANDIGARH,UTILITY-RE,SMALL HYDRO,RENEWABLE,2008,0,0
UTILITY,CHANDIGARH,UTILITY-RE,WIND,RENEWABLE,2008,0,0
UTILITY,CHANDIGARH,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2008,0,0
UTILITY,CHANDIGARH,UTILITY-RE,WASTE,RENEWABLE,2008,0,0
UTILITY,CHANDIGARH,UTILITY-RE,SOLAR,RENEWABLE,2008,0,0
CAPTIVE,CHANDIGARH,CAPTIVE,WIND,RENEWABLE,2008,0,0
UTILITY,CHANDIGARH,UTILITY-RE,SMALL HYDRO,RENEWABLE,2009,0,0
UTILITY,CHANDIGARH,UTILITY-RE,WIND,RENEWABLE,2009,0,0
UTILITY,CHANDIGARH,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2009,0,0
UTILITY,CHANDIGARH,UTILITY-RE,WASTE,RENEWABLE,2009,0,0
UTILITY,CHANDIGARH,UTILITY-RE,SOLAR,RENEWABLE,2009,0,0
CAPTIVE,CHANDIGARH,CAPTIVE,WIND,RENEWABLE,2009,0,0
UTILITY,CHANDIGARH,UTILITY-RE,SMALL HYDRO,RENEWABLE,2010,0,0
UTILITY,CHANDIGARH,UTILITY-RE,WIND,RENEWABLE,2010,0,0
UTILITY,CHANDIGARH,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2010,0,0
UTILITY,CHANDIGARH,UTILITY-RE,WASTE,RENEWABLE,2010,0,0
UTILITY,CHANDIGARH,UTILITY-RE,SOLAR,RENEWABLE,2010,0,0
CAPTIVE,CHANDIGARH,CAPTIVE,WIND,RENEWABLE,2010,0,0
UTILITY,CHANDIGARH,UTILITY-RE,SMALL HYDRO,RENEWABLE,2011,0,0
UTILITY,CHANDIGARH,UTILITY-RE,WIND,RENEWABLE,2011,0,0
UTILITY,CHANDIGARH,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2011,0,0
UTILITY,CHANDIGARH,UTILITY-RE,WASTE,RENEWABLE,2011,0,0
UTILITY,CHANDIGARH,UTILITY-RE,SOLAR,RENEWABLE,2011,0,0
CAPTIVE,CHANDIGARH,CAPTIVE,WIND,RENEWABLE,2011,0,0
UTILITY,CHANDIGARH,UTILITY-RE,SMALL HYDRO,RENEWABLE,2012,0,0
UTILITY,CHANDIGARH,UTILITY-RE,WIND,RENEWABLE,2012,0,0
UTILITY,CHANDIGARH,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2012,0,0
UTILITY,CHANDIGARH,UTILITY-RE,WASTE,RENEWABLE,2012,0,0
UTILITY,CHANDIGARH,UTILITY-RE,SOLAR,RENEWABLE,2012,0,0
UTILITY,CHANDIGARH,UTILITY-RE,SMALL HYDRO,RENEWABLE,2013,0,0
UTILITY,CHANDIGARH,UTILITY-RE,WIND,RENEWABLE,2013,0,0
UTILITY,CHANDIGARH,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2013,0,0
UTILITY,CHANDIGARH,UTILITY-RE,WASTE,RENEWABLE,2013,0,0
UTILITY,CHANDIGARH,UTILITY-RE,SOLAR,RENEWABLE,2013,0,0
CAPTIVE,CHANDIGARH,CAPTIVE,WIND,RENEWABLE,2013,0,0
UTILITY,CHANDIGARH,UTILITY-RE,SMALL HYDRO,RENEWABLE,2014,0,0
UTILITY,CHANDIGARH,UTILITY-RE,WIND,RENEWABLE,2014,0,0
